"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2016-Q1","2016-M01","2016-M02","2016-M03","2016-Q2","2016-M04","2016-M05","2016-M06","2016-Q3","2016-M07","2016-M08","2016-M09","2016-Q4","2016-M10","2016-M11","2016-M12","2017","2017-Q1","2017-M01","2017-M02","2017-M03","2017-Q2","2017-M04","2017-M05","2017-M06","2017-Q3","2017-M07","2017-M08","2017-M09","2017-Q4","2017-M10","2017-M11","2017-M12","2018","2018-Q1","2018-M01","2018-M02","2018-M03","2018-Q2","2018-M04","2018-M05","2018-M06","2018-Q3","2018-M07","2018-M08","2018-M09","2018-Q4","2018-M10","2018-M11","2018-M12","2019","2019-Q1","2019-M01","2019-M02","2019-M03","2019-Q2","2019-M04","2019-M05","2019-M06","2019-Q3","2019-M07","2019-M08","2019-M09","2019-Q4","2019-M10","2019-M11","2019-M12","2020","2020-Q1","2020-M01","2020-M02","2020-M03","2020-Q2","2020-M04","2020-M05","2020-M06","2020-Q3","2020-M07","2020-M08","2020-M09","2020-Q4","2020-M10","2020-M11","2020-M12","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GNQ.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Equatorial Guinea, Republic of","Annual","Millions","-119.371866","","","","","","","","","","","","","","","","","-160.899772","","","","","","","","","","","","","","","","","-48.901023","","","","","","","","","","","","","","","","","-33.362158","","","","","","","","","","","","","","","","","2.709544","","","","","","","","","","","","","","","","","-163.193566","","","","","","","","","","","","","","","","","-112.678484","","","","","","","","","","","","","","","","","-162.620058","","","","","","","","","","","","","","","","","-193.564554","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.SEN.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Senegal","Annual","Millions","54.721045","","","","","","","","","","","","","","","","","51.60154","","","","","","","","","","","","","","","","","61.287903","","","","","","","","","","","","","","","","","60.181534","","","","","","","","","","","","","","","","","58.381203","","","","","","","","","","","","","","","","","92.075588","","","","","","","","","","","","","","","","","78.85986","","","","","","","","","","","","","","","","","66.662697","","","","","","","","","","","","","","","","","60.25311","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.RWA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Rwanda","Annual","Millions","6.265586","","","","","","","","","","","","","","","","","11.686704","","","","","","","","","","","","","","","","","11.24302","","","","","","","","","","","","","","","","","7.813477","","","","","","","","","","","","","","","","","9.09463","","","","","","","","","","","","","","","","","20.555437","","","","","","","","","","","","","","","","","10.072717","","","","","","","","","","","","","","","","","5.315881","","","","","","","","","","","","","","","","","6.372353","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MDA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Moldova, Republic of","Annual","Millions","4.160977","","","","","","","","","","","","","","","","","2.30257","","","","","","","","","","","","","","","","","6.640922","","","","","","","","","","","","","","","","","3.477916","","","","","","","","","","","","","","","","","3.911122","","","","","","","","","","","","","","","","","5.766694","","","","","","","","","","","","","","","","","7.334296","","","","","","","","","","","","","","","","","5.612538","","","","","","","","","","","","","","","","","15.478129","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.TZA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Tanzania, United Republic of","Annual","Millions","220.761181","","","","","","","","","","","","","","","","","310.946265","","","","","","","","","","","","","","","","","318.818823","","","","","","","","","","","","","","","","","318.215273","","","","","","","","","","","","","","","","","254.603185","","","","","","","","","","","","","","","","","386.085132","","","","","","","","","","","","","","","","","462.44848","","","","","","","","","","","","","","","","","556.078635","","","","","","","","","","","","","","","","","505.661038","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.KWT.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Kuwait","Annual","Millions","1697.015957","","","","","","","","","","","","","","","","","1424.842598","","","","","","","","","","","","","","","","","1779.650683","","","","","","","","","","","","","","","","","1717.052118","","","","","","","","","","","","","","","","","1408.733162","","","","","","","","","","","","","","","","","1478.058169","","","","","","","","","","","","","","","","","1569.184737","","","","","","","","","","","","","","","","","1945.713779","","","","","","","","","","","","","","","","","1822.24352","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.CYP.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Cyprus","Annual","Millions","183.958935","","","","","","","","","","","","","","","","","181.457994","","","","","","","","","","","","","","","","","160.622583","","","","","","","","","","","","","","","","","134.828775","","","","","","","","","","","","","","","","","152.978989","","","","","","","","","","","","","","","","","123.674299","","","","","","","","","","","","","","","","","250.273447","","","","","","","","","","","","","","","","","821.666169","","","","","","","","","","","","","","","","","547.223161","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.FRA.A","OBS_VALUE","Japan","Trade balance goods, US dollar","France","Annual","Millions","-3996.070929","","","","","","","","","","","","","","","","","-4120.77448","","","","","","","","","","","","","","","","","-3957.600078","","","","","","","","","","","","","","","","","-5199.163543","","","","","","","","","","","","","","","","","-3616.360315","","","","","","","","","","","","","","","","","-4885.594799","","","","","","","","","","","","","","","","","-3700.055917","","","","","","","","","","","","","","","","","-3533.64631","","","","","","","","","","","","","","","","","-4385.081283","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.POL.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Poland, Republic of","Annual","Millions","543.652102","","","","","","","","","","","","","","","","","857.612763","","","","","","","","","","","","","","","","","1179.544905","","","","","","","","","","","","","","","","","1835.552237","","","","","","","","","","","","","","","","","1886.119613","","","","","","","","","","","","","","","","","2188.403449","","","","","","","","","","","","","","","","","2861.826621","","","","","","","","","","","","","","","","","3108.695555","","","","","","","","","","","","","","","","","2894.365913","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.CAF.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Central African Republic","Annual","Millions","1.221235","","","","","","","","","","","","","","","","","1.455784","","","","","","","","","","","","","","","","","-0.053377","","","","","","","","","","","","","","","","","-0.16339","","","","","","","","","","","","","","","","","0.902132","","","","","","","","","","","","","","","","","0.693082","","","","","","","","","","","","","","","","","2.127692","","","","","","","","","","","","","","","","","1.487078","","","","","","","","","","","","","","","","","-0.582448","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BDI.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Burundi","Annual","Millions","4.059956","","","","","","","","","","","","","","","","","4.101695","","","","","","","","","","","","","","","","","6.093659","","","","","","","","","","","","","","","","","8.66272","","","","","","","","","","","","","","","","","11.667172","","","","","","","","","","","","","","","","","11.463701","","","","","","","","","","","","","","","","","13.239986","","","","","","","","","","","","","","","","","10.958406","","","","","","","","","","","","","","","","","12.254786","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ARG.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Argentina","Annual","Millions","-122.067977","","","","","","","","","","","","","","","","","12.502459","","","","","","","","","","","","","","","","","69.994384","","","","","","","","","","","","","","","","","85.811815","","","","","","","","","","","","","","","","","21.522092","","","","","","","","","","","","","","","","","-92.235055","","","","","","","","","","","","","","","","","-209.681549","","","","","","","","","","","","","","","","","62.179182","","","","","","","","","","","","","","","","","434.898795","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.SYC.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Seychelles","Annual","Millions","-33.123017","","","","","","","","","","","","","","","","","-46.095046","","","","","","","","","","","","","","","","","-56.939001","","","","","","","","","","","","","","","","","-63.922564","","","","","","","","","","","","","","","","","-81.414062","","","","","","","","","","","","","","","","","-78.282591","","","","","","","","","","","","","","","","","-67.505285","","","","","","","","","","","","","","","","","-53.272141","","","","","","","","","","","","","","","","","-46.809878","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TKM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Turkmenistan","Annual","Millions","405.729171","","","","","","","","","","","","","","","","","81.383544","","","","","","","","","","","","","","","","","17.498137","","","","","","","","","","","","","","","","","11.660187","","","","","","","","","","","","","","","","","114.807722","","","","","","","","","","","","","","","","","36.705876","","","","","","","","","","","","","","","","","48.208953","","","","","","","","","","","","","","","","","175.154568","","","","","","","","","","","","","","","","","36.679739","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.CZE.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Czech Republic","Annual","Millions","468.44604","","","","","","","","","","","","","","","","","555.528737","","","","","","","","","","","","","","","","","604.895414","","","","","","","","","","","","","","","","","471.884893","","","","","","","","","","","","","","","","","394.692466","","","","","","","","","","","","","","","","","537.067395","","","","","","","","","","","","","","","","","689.781905","","","","","","","","","","","","","","","","","767.235848","","","","","","","","","","","","","","","","","567.5539","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.SOM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Somalia","Annual","Millions","-4.815557","","","","","","","","","","","","","","","","","-7.426224","","","","","","","","","","","","","","","","","-8.140193","","","","","","","","","","","","","","","","","-14.513819","","","","","","","","","","","","","","","","","-12.529471","","","","","","","","","","","","","","","","","-7.9309","","","","","","","","","","","","","","","","","-2.001979","","","","","","","","","","","","","","","","","-3.048051","","","","","","","","","","","","","","","","","-3.772536","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ZAF.A","OBS_VALUE","Japan","Trade balance goods, US dollar","South Africa","Annual","Millions","-1979.383535","","","","","","","","","","","","","","","","","-2248.240725","","","","","","","","","","","","","","","","","-2614.667408","","","","","","","","","","","","","","","","","-2718.716529","","","","","","","","","","","","","","","","","-4096.320506","","","","","","","","","","","","","","","","","-7687.999748","","","","","","","","","","","","","","","","","-7676.887878","","","","","","","","","","","","","","","","","-4802.325097","","","","","","","","","","","","","","","","","-3759.017445","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.SGP.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Singapore","Annual","Millions","12334.754205","","","","","","","","","","","","","","","","","14126.495195","","","","","","","","","","","","","","","","","13674.326097","","","","","","","","","","","","","","","","","12358.147362","","","","","","","","","","","","","","","","","9092.891149","","","","","","","","","","","","","","","","","11207.200923","","","","","","","","","","","","","","","","","12492.796734","","","","","","","","","","","","","","","","","10217.828722","","","","","","","","","","","","","","","","","12179.165976","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GUM.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Guam","Annual","Millions","210.427891","","","","","","","","","","","","","","","","","211.677622","","","","","","","","","","","","","","","","","251.316394","","","","","","","","","","","","","","","","","232.713843","","","","","","","","","","","","","","","","","126.592407","","","","","","","","","","","","","","","","","156.088895","","","","","","","","","","","","","","","","","153.722057","","","","","","","","","","","","","","","","","136.645143","","","","","","","","","","","","","","","","","108.150208","","","","","","","","","","","","","","","","","","","","","","","","","",""
