"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BTN.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Bhutan","Annual","Millions","10.766632","6.063814","8.941925","6.569225","3.545597","7.70035","4.856446","1.759957","5.01765"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.CUB.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Cuba","Annual","Millions","45.021171","42.078853","38.869161","35.942932","12.764551","14.616336","15.470668","15.84249","11.776518"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.HRV.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Croatia, Republic of","Annual","Millions","39.296337","40.996853","45.715379","52.112001","37.631604","59.831865","90.970209","117.351141","69.74137"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.G080.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","EMDEs by Source of Export Earnings: Fuel","Annual","Millions","27618.160584","25568.220736","28159.628756","28210.345677","22164.944711","25905.416536","25703.136731","28446.42237","30048.691068"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GHA.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Ghana","Annual","Millions","182.731405","193.820027","125.326627","122.753416","130.662637","131.949778","148.469375","141.434026","214.429899"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.FSM.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Micronesia, Federated States of","Annual","Millions","","6.398429","18.277336","13.801373","5.353666","14.440082","8.883019","9.166623","6.781478"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BIH.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Bosnia and Herzegovina","Annual","Millions","4.131917","4.608181","2.746991","3.990795","2.235592","1.914678","2.836055","1.964372","3.665549"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GRD.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Grenada","Annual","Millions","9.750918","7.649295","","2.931289","5.199313","6.215258","8.488864","13.820951","22.059804"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BRA.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Brazil","Annual","Millions","-3908.186597","-3786.876958","-2886.109142","-4214.514785","-4161.995574","-5667.66954","-6707.893529","-6837.445098","-5153.506696"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MLI.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Mali","Annual","Millions","0.180714","1.154689","0.833983","4.526658","3.952979","4.601457","7.772435","5.601739","3.750485"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.IDN.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Indonesia","Annual","Millions","18182.253225","19802.902297","21603.767619","18141.456833","14487.890252","19493.208612","28606.12296","24409.677675","23187.42964"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.IRL.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Ireland","Annual","Millions","757.46853","818.539375","1074.075132","907.427862","887.728855","1008.05538","2502.538938","1759.955606","1522.2499"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.CHE.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Switzerland","Annual","Millions","3147.189251","5090.679492","3791.840931","4103.378645","4825.023134","4411.254329","4133.463266","5339.241701","5966.631009"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BFA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Burkina Faso","Annual","Millions","30.171347","17.934731","18.091932","11.385332","14.159848","17.954899","9.400597","6.361863","9.687232"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GMB.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Gambia, The","Annual","Millions","1.606253","4.509379","5.087556","3.089388","3.222381","3.586301","1.998182","1.606242","2.554056"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.KIR.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Kiribati","Annual","Millions","18.330891","11.915275","6.220549","4.952604","7.538188","10.087629","9.543556","11.812966","22.39021"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.EGY.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Egypt, Arab Republic of","Annual","Millions","138.798873","132.029779","270.629958","139.402907","302.666583","318.940547","373.278075","240.218544","71.678648"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GMB.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Gambia, The","Annual","Millions","","0.016607","0.061893","0.267856","0.160272","0.098503","0.004245","0.015021","0.006262"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.FJI.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Fiji, Republic of","Annual","Millions","77.599826","29.848118","55.175103","35.198224","11.032536","23.687949","24.893227","63.864627","64.915975"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MEX.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Mexico","Annual","Millions","4939.430531","5494.983397","5250.688275","4635.528894","2938.969958","5079.127145","4501.823895","7387.380015","6379.341637"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.KNA.A","OBS_VALUE","Japan","Trade balance goods, US dollar","St. Kitts and Nevis","Annual","Millions","13.348344","7.730699","6.407844","9.438771","7.359014","3.537017","6.559697","7.507954","8.495831"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BFA.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Burkina Faso","Annual","Millions","13.741927","40.459433","41.600426","44.05299","36.165438","11.463432","42.276309","52.196807","40.228808"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BOL.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Bolivia","Annual","Millions","170.719345","132.606563","143.660067","143.491109","66.55589","93.982171","130.522797","120.810128","85.609765"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MUS.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Mauritius","Annual","Millions","119.037441","123.318576","139.523864","133.726763","94.275373","105.315705","119.404374","182.951934","225.374374"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.NER.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Niger","Annual","Millions","7.476161","5.28422","5.124841","5.946271","6.164026","5.786599","7.386772","4.444477","3.564079"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.QAT.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Qatar","Annual","Millions","10855.405024","10982.883019","14863.85918","13154.551973","9154.655565","11619.485787","13245.842586","9021.60242","7122.515626"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BOL.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Bolivia","Annual","Millions","268.111638","332.704163","401.174095","313.650779","222.19786","484.648421","554.939513","216.117557","296.516892"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.YEM.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Yemen, Republic of","Annual","Millions","116.986955","80.351106","188.388318","290.306194","191.540594","294.522453","255.226052","244.427711","272.981718"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.NIC.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Nicaragua","Annual","Millions","27.728022","33.722094","24.22723","24.085578","26.389052","28.015521","31.306364","31.791991","26.315629"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.MUS.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Mauritius","Annual","Millions","5.818803","8.25552","9.055088","10.052095","5.840824","6.755083","6.224251","8.569987","8.762608"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.NIC.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Nicaragua","Annual","Millions","86.770611","84.836053","57.665724","38.167416","49.28768","94.695109","87.192558","137.143699","164.284356"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.QAT.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Qatar","Annual","Millions","1533.354627","1189.811079","1422.030608","1122.634239","1017.027445","919.911445","1247.026268","1409.170246","1642.958461"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BEN.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Benin","Annual","Millions","1.221583","0.544172","1.706306","0.031478","0.017354","0.286462","0.415083","2.219495","0.02292"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MAC.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Macao Special Administrative Region, People's Republic of China","Annual","Millions","272.969202","406.540114","598.074799","322.198012","281.23211","334.178697","440.804507","457.430107","404.784883"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.HKG.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Hong Kong Special Administrative Region, People's Republic of China","Annual","Millions","1953.248041","1826.820507","2133.046447","2061.630536","733.109103","1085.604116","1031.617223","1523.035436","1833.078175"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.DJI.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Djibouti","Annual","Millions","0.301409","0.339757","0.011204","0.005619","1.01839","0.143992","0.00313","0.020707","0.125932"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TJK.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Tajikistan, Republic of","Annual","Millions","2.478283","4.452211","12.713949","19.022888","1.979083","22.826099","21.613638","33.671693","13.35177"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TX399.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Western Hemisphere not specified","Annual","Millions","289.730032","187.188244","81.829532","42.581718","9.486705","-16.251196","25.562504","9.174647","36.785655"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.IND.A","OBS_VALUE","Japan","Trade balance goods, US dollar","India","Annual","Millions","3520.733928","3498.235857","5509.281872","5612.553602","4362.472345","6724.116475","7329.542426","10256.731182","10796.936716"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GEO.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Georgia","Annual","Millions","167.736343","177.750294","235.568809","315.602615","99.582231","146.664216","268.455666","404.622546","542.109311"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G903.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Emerging and Developing Europe","Annual","Millions","-3639.376205","-4669.96469","-5116.220886","-3849.387074","-1606.248295","-2185.191198","-6317.391896","1034.960212","1401.652555"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.ESP.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Spain","Annual","Millions","-827.732209","-376.71745","59.060626","1.762971","-724.748564","-2945.517044","-4265.419867","-1762.670182","-627.253177"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G163.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Euro Area (EA)","Annual","Millions","-7262.267016","-6369.223135","-9007.123617","-12037.314129","-12112.477566","-15067.88544","-14871.114376","-7251.048299","-12318.159498"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TTO.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Trinidad and Tobago","Annual","Millions","83.241198","98.411985","16.668982","96.841384","97.859615","-23.96814","-98.756316","50.269523","100.416243"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.WSM.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Samoa","Annual","Millions","14.965703","13.112008","13.649237","12.628635","13.524848","9.937299","23.199545","19.042181","18.46542"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.PAK.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Pakistan","Annual","Millions","1670.940423","1893.564527","1746.624274","933.304969","940.138012","2029.504577","1306.718295","796.726514","1120.105531"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MOZ.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Mozambique, Republic of","Annual","Millions","-75.291786","-91.459575","-52.622418","-30.863007","83.900108","-13.757095","-1.002266","-73.813591","24.047587"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.G001.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","World","Annual","Millions","606870.20896","671154.657192","748334.571073","720802.633874","631195.360292","768735.614988","897017.11838","785708.091617","743058.435899"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.NGA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Nigeria","Annual","Millions","325.989079","321.066414","328.472646","392.326782","284.781589","286.528489","247.276167","295.558993","322.775728"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.TLS.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Timor-Leste, Democratic Republic of","Annual","Millions","5.147534","5.353176","7.171497","7.245357","6.638043","9.71083","9.042385","10.63011","17.369103"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.PHL.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Philippines","Annual","Millions","10358.18553","11130.454888","11274.145982","10657.518242","8781.446166","11090.256197","12146.711006","10128.387149","9980.014715"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.BGD.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Bangladesh","Annual","Millions","1577.968952","1742.01057","1571.568649","1421.687548","1501.89481","2341.021249","2578.18127","1746.129115","1505.50613"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GUM.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Guam","Annual","Millions","7.325523","8.224224","7.376665","5.76996","3.182925","0.542493","1.236152","2.41843","3.257489"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SYR.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Syrian Arab Republic","Annual","Millions","0.930921","0.549067","0.534556","0.459098","1.142454","0.478516","0.594507","0.441416","0.455368"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.NGA.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Nigeria","Annual","Millions","849.20362","784.997648","922.157184","510.337927","686.480993","756.799275","1245.370262","493.155049","801.092484"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G205.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Latin America and the Caribbean (LAC)","Annual","Millions","4252.087265","1706.292681","2452.5961","1827.9824","-3982.089148","-3858.691845","-8330.384912","-2531.409797","-1584.518938"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TUN.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Tunisia","Annual","Millions","-9.205477","-8.724897","47.617058","-3.719465","-30.051236","-41.175577","-38.341993","-57.760751","-45.486669"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.ETH.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Ethiopia, The Federal Democratic Republic of","Annual","Millions","77.316233","110.764925","105.443076","137.589115","106.85336","88.637454","159.420779","113.836249","130.017763"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.BHR.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Bahrain, Kingdom of","Annual","Millions","467.354448","301.203883","-592.884673","-552.907323","104.883897","-711.147944","-892.101311","-143.719062","171.314333"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GAB.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Gabon","Annual","Millions","-26.263487","-46.313479","-47.479052","-24.99525","-6.575595","-9.916699","-41.560704","-4.508029","-53.618237"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.GIN.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Guinea","Annual","Millions","6.331493","5.534995","17.59938","10.495349","10.217272","2.851612","-2.466437","-5.449082","-0.560091"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.ROU.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Romania","Annual","Millions","480.533878","571.817765","850.999876","937.564257","1009.195589","935.402505","1177.400302","1392.925599","1196.107899"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.DEU.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Germany","Annual","Millions","-4381.319241","-4479.749306","-5084.666854","-4702.457955","-3807.092649","-2894.131755","-3194.155992","-3176.388391","-3911.685436"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.LKA.A","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Sri Lanka","Annual","Millions","697.362766","876.787699","1257.280765","633.11248","367.581299","323.939763","204.956299","166.82568","227.078819"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.LAO.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Lao People's Democratic Republic","Annual","Millions","115.261041","149.175875","155.681253","158.785452","120.580583","130.322387","189.129635","164.703702","159.124301"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.JOR.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Jordan","Annual","Millions","597.717188","499.405009","375.458492","471.250927","534.029417","393.532078","360.323744","403.67443","420.760429"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.IRN.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Iran, Islamic Republic of","Annual","Millions","3360.36456","3562.532845","3466.634438","1142.600673","33.799624","38.131774","35.465657","30.949789","29.018108"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.HND.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Honduras","Annual","Millions","54.726678","51.634523","48.009621","26.311319","5.095187","61.862495","42.577811","92.479891","82.887803"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.MAR.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Morocco","Annual","Millions","65.583922","-56.045087","-119.222863","-69.905426","-74.767278","-129.177189","-225.825847","-31.345046","-13.585893"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.PYF.A","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","French Polynesia","Annual","Millions","84.170295","93.917766","90.241462","71.077334","17.535925","27.488072","41.301639","92.147356","79.899776"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.TX598.A","OBS_VALUE","Japan","Trade balance goods, US dollar","Asia not specified","Annual","Millions","1489.050164","24.914653","16.679881","79.521866","17.6597","16.980615","30.708675","9.849424","1.242851"
